"ANNEE";"AGE";"SEXE";"POP"
"2025";25;"M";2561
"2025";25;"F";2363
"2025";26;"M";2575
"2025";26;"F";2500
"2025";27;"M";2687
"2025";27;"F";2691
"2025";28;"M";2907
"2025";28;"F";3014
"2025";29;"M";3124
"2025";29;"F";3323
"2025";30;"M";3215
"2025";30;"F";3503
"2025";31;"M";3515
"2025";31;"F";3737
"2025";32;"M";3889
"2025";32;"F";4164
"2025";33;"M";4106
"2025";33;"F";4356
"2025";34;"M";4373
"2025";34;"F";4564
"2025";35;"M";4445
"2025";35;"F";4811
"2025";36;"M";4578
"2025";36;"F";4890
"2025";37;"M";4661
"2025";37;"F";4969
"2025";38;"M";4794
"2025";38;"F";4916
"2025";39;"M";4808
"2025";39;"F";4922
"2025";40;"M";4706
"2025";40;"F";4804
"2025";41;"M";4706
"2025";41;"F";4782
"2025";42;"M";4941
"2025";42;"F";4950
"2025";43;"M";4951
"2025";43;"F";4912
"2025";44;"M";4896
"2025";44;"F";4741
"2025";45;"M";4618
"2025";45;"F";4559
"2025";46;"M";4434
"2025";46;"F";4448
"2025";47;"M";4414
"2025";47;"F";4241
"2025";48;"M";4252
"2025";48;"F";4267
"2025";49;"M";4320
"2025";49;"F";4215
"2025";50;"M";4679
"2025";50;"F";4505
"2025";51;"M";4788
"2025";51;"F";4657
"2025";52;"M";4869
"2025";52;"F";4688
"2025";53;"M";4802
"2025";53;"F";4683
"2025";54;"M";4759
"2025";54;"F";4547
"2025";55;"M";4632
"2025";55;"F";4491
"2025";56;"M";4596
"2025";56;"F";4374
"2025";57;"M";4450
"2025";57;"F";4326
"2025";58;"M";4645
"2025";58;"F";4497
"2025";59;"M";4549
"2025";59;"F";4456
"2025";60;"M";4393
"2025";60;"F";4482
"2025";61;"M";4310
"2025";61;"F";4466
"2025";62;"M";4117
"2025";62;"F";4279
"2025";63;"M";4057
"2025";63;"F";4212
"2025";64;"M";3886
"2025";64;"F";4129
"2025";65;"M";3802
"2025";65;"F";4105
"2025";66;"M";3560
"2025";66;"F";3992
"2025";67;"M";3570
"2025";67;"F";3777
"2025";68;"M";3363
"2025";68;"F";3894
"2025";69;"M";3349
"2025";69;"F";3782
"2025";70;"M";3316
"2025";70;"F";3578
"2025";71;"M";3073
"2025";71;"F";3564
"2025";72;"M";3096
"2025";72;"F";3468
"2025";73;"M";2949
"2025";73;"F";3335
"2025";74;"M";3030
"2025";74;"F";3419
"2025";75;"M";2975
"2025";75;"F";3317
"2025";76;"M";2834
"2025";76;"F";3211
"2025";77;"M";2665
"2025";77;"F";3323
"2025";78;"M";2550
"2025";78;"F";2978
"2025";79;"M";1879
"2025";79;"F";2343
"2025";80;"M";1847
"2025";80;"F";2266
"2025";81;"M";1757
"2025";81;"F";2213
"2025";82;"M";1513
"2025";82;"F";1896
"2025";83;"M";1262
"2025";83;"F";1666
"2025";84;"M";1162
"2025";84;"F";1605
"2025";85;"M";1177
"2025";85;"F";1608
"2025";86;"M";1001
"2025";86;"F";1499
"2025";87;"M";925
"2025";87;"F";1408
"2025";88;"M";793
"2025";88;"F";1291
"2025";89;"M";618
"2025";89;"F";1214
"2025";90;"M";584
"2025";90;"F";1150
"2025";91;"M";449
"2025";91;"F";1013
"2025";92;"M";377
"2025";92;"F";907
"2025";93;"M";296
"2025";93;"F";770
"2025";94;"M";217
"2025";94;"F";677
"2025";95;"M";165
"2025";95;"F";474
"2025";96;"M";124
"2025";96;"F";453
"2025";97;"M";91
"2025";97;"F";347
"2025";98;"M";58
"2025";98;"F";287
"2025";99;"M";94
"2025";99;"F";529
"2026";0;"M";3426
"2026";0;"F";3268
"2026";1;"M";3612
"2026";1;"F";3419
"2026";2;"M";3783
"2026";2;"F";3576
"2026";3;"M";3928
"2026";3;"F";3675
"2026";4;"M";4043
"2026";4;"F";3800
"2026";5;"M";4238
"2026";5;"F";4012
"2026";6;"M";4486
"2026";6;"F";4259
"2026";7;"M";4644
"2026";7;"F";4343
"2026";8;"M";4883
"2026";8;"F";4485
"2026";9;"M";4955
"2026";9;"F";4586
"2026";10;"M";5102
"2026";10;"F";4641
"2026";11;"M";5179
"2026";11;"F";4794
"2026";12;"M";5133
"2026";12;"F";4751
"2026";13;"M";5256
"2026";13;"F";4819
"2026";14;"M";5207
"2026";14;"F";4862
"2026";15;"M";5303
"2026";15;"F";4991
"2026";16;"M";5258
"2026";16;"F";4808
"2026";17;"M";5225
"2026";17;"F";4647
"2026";18;"M";4358
"2026";18;"F";3776
"2026";19;"M";4055
"2026";19;"F";3446
"2026";20;"M";3609
"2026";20;"F";3035
"2026";21;"M";3362
"2026";21;"F";2735
"2026";22;"M";3146
"2026";22;"F";2502
"2026";23;"M";2932
"2026";23;"F";2370
"2026";24;"M";2746
"2026";24;"F";2393
"2026";25;"M";2869
"2026";25;"F";2569
"2026";26;"M";2636
"2026";26;"F";2488
"2026";27;"M";2650
"2026";27;"F";2612
"2026";28;"M";2829
"2026";28;"F";2871
"2026";29;"M";3022
"2026";29;"F";3218
"2026";30;"M";3262
"2026";30;"F";3496
"2026";31;"M";3351
"2026";31;"F";3637
"2026";32;"M";3649
"2026";32;"F";3851
"2026";33;"M";4014
"2026";33;"F";4314
"2026";34;"M";4240
"2026";34;"F";4536
"2026";35;"M";4482
"2026";35;"F";4677
"2026";36;"M";4528
"2026";36;"F";4931
"2026";37;"M";4705
"2026";37;"F";4996
"2026";38;"M";4754
"2026";38;"F";5049
"2026";39;"M";4832
"2026";39;"F";4942
"2026";40;"M";4889
"2026";40;"F";4931
"2026";41;"M";4766
"2026";41;"F";4878
"2026";42;"M";4738
"2026";42;"F";4799
"2026";43;"M";5001
"2026";43;"F";4960
"2026";44;"M";5011
"2026";44;"F";4896
"2026";45;"M";4933
"2026";45;"F";4734
"2026";46;"M";4630
"2026";46;"F";4556
"2026";47;"M";4431
"2026";47;"F";4442
"2026";48;"M";4390
"2026";48;"F";4205
"2026";49;"M";4252
"2026";49;"F";4234
"2026";50;"M";4349
"2026";50;"F";4215
"2026";51;"M";4659
"2026";51;"F";4476
"2026";52;"M";4790
"2026";52;"F";4625
"2026";53;"M";4851
"2026";53;"F";4669
"2026";54;"M";4803
"2026";54;"F";4649
"2026";55;"M";4750
"2026";55;"F";4531
"2026";56;"M";4605
"2026";56;"F";4466
"2026";57;"M";4569
"2026";57;"F";4374
"2026";58;"M";4445
"2026";58;"F";4340
"2026";59;"M";4614
"2026";59;"F";4496
"2026";60;"M";4521
"2026";60;"F";4449
"2026";61;"M";4374
"2026";61;"F";4494
"2026";62;"M";4267
"2026";62;"F";4459
"2026";63;"M";4073
"2026";63;"F";4241
"2026";64;"M";4022
"2026";64;"F";4197
"2026";65;"M";3830
"2026";65;"F";4125
"2026";66;"M";3752
"2026";66;"F";4077
"2026";67;"M";3526
"2026";67;"F";3967
"2026";68;"M";3527
"2026";68;"F";3762
"2026";69;"M";3297
"2026";69;"F";3854
"2026";70;"M";3302
"2026";70;"F";3748
"2026";71;"M";3263
"2026";71;"F";3545
"2026";72;"M";3016
"2026";72;"F";3518
"2026";73;"M";3023
"2026";73;"F";3435
"2026";74;"M";2904
"2026";74;"F";3297
"2026";75;"M";2959
"2026";75;"F";3365
"2026";76;"M";2896
"2026";76;"F";3290
"2026";77;"M";2738
"2026";77;"F";3178
"2026";78;"M";2592
"2026";78;"F";3281
"2026";79;"M";2478
"2026";79;"F";2932
"2026";80;"M";1804
"2026";80;"F";2283
"2026";81;"M";1770
"2026";81;"F";2214
"2026";82;"M";1676
"2026";82;"F";2162
"2026";83;"M";1427
"2026";83;"F";1822
"2026";84;"M";1188
"2026";84;"F";1608
"2026";85;"M";1087
"2026";85;"F";1538
"2026";86;"M";1087
"2026";86;"F";1531
"2026";87;"M";912
"2026";87;"F";1429
"2026";88;"M";830
"2026";88;"F";1317
"2026";89;"M";701
"2026";89;"F";1207
"2026";90;"M";543
"2026";90;"F";1111
"2026";91;"M";499
"2026";91;"F";1038
"2026";92;"M";372
"2026";92;"F";886
"2026";93;"M";300
"2026";93;"F";792
"2026";94;"M";234
"2026";94;"F";662
"2026";95;"M";173
"2026";95;"F";563
"2026";96;"M";128
"2026";96;"F";440
"2026";97;"M";91
"2026";97;"F";357
"2026";98;"M";65
"2026";98;"F";274
"2026";99;"M";101
"2026";99;"F";571
"2027";0;"M";3408
"2027";0;"F";3249
"2027";1;"M";3581
"2027";1;"F";3388
"2027";2;"M";3744
"2027";2;"F";3537
"2027";3;"M";3891
"2027";3;"F";3639
"2027";4;"M";4011
"2027";4;"F";3765
"2027";5;"M";4117
"2027";5;"F";3874
"2027";6;"M";4346
"2027";6;"F";4117
"2027";7;"M";4568
"2027";7;"F";4294
"2027";8;"M";4740
"2027";8;"F";4431
"2027";9;"M";4966
"2027";9;"F";4548
"2027";10;"M";5040
"2027";10;"F";4659
"2027";11;"M";5192
"2027";11;"F";4708
"2027";12;"M";5243
"2027";12;"F";4866
"2027";13;"M";5232
"2027";13;"F";4818
"2027";14;"M";5323
"2027";14;"F";4864
"2027";15;"M";5282
"2027";15;"F";4900
"2027";16;"M";5391
"2027";16;"F";4981
"2027";17;"M";5248
"2027";17;"F";4765
"2027";18;"M";4530
"2027";18;"F";3856
"2027";19;"M";4077
"2027";19;"F";3437
"2027";20;"M";3781
"2027";20;"F";3136
"2027";21;"M";3360
"2027";21;"F";2771
"2027";22;"M";3224
"2027";22;"F";2580
"2027";23;"M";2994
"2027";23;"F";2411
"2027";24;"M";2861
"2027";24;"F";2407
"2027";25;"M";2793
"2027";25;"F";2501
"2027";26;"M";2936
"2027";26;"F";2689
"2027";27;"M";2709
"2027";27;"F";2600
"2027";28;"M";2798
"2027";28;"F";2804
"2027";29;"M";2949
"2027";29;"F";3074
"2027";30;"M";3165
"2027";30;"F";3398
"2027";31;"M";3404
"2027";31;"F";3635
"2027";32;"M";3495
"2027";32;"F";3757
"2027";33;"M";3774
"2027";33;"F";4001
"2027";34;"M";4149
"2027";34;"F";4492
"2027";35;"M";4352
"2027";35;"F";4647
"2027";36;"M";4567
"2027";36;"F";4800
"2027";37;"M";4652
"2027";37;"F";5035
"2027";38;"M";4800
"2027";38;"F";5077
"2027";39;"M";4794
"2027";39;"F";5073
"2027";40;"M";4913
"2027";40;"F";4952
"2027";41;"M";4947
"2027";41;"F";5005
"2027";42;"M";4802
"2027";42;"F";4896
"2027";43;"M";4795
"2027";43;"F";4807
"2027";44;"M";5059
"2027";44;"F";4943
"2027";45;"M";5046
"2027";45;"F";4887
"2027";46;"M";4944
"2027";46;"F";4733
"2027";47;"M";4625
"2027";47;"F";4549
"2027";48;"M";4408
"2027";48;"F";4404
"2027";49;"M";4391
"2027";49;"F";4175
"2027";50;"M";4278
"2027";50;"F";4232
"2027";51;"M";4334
"2027";51;"F";4189
"2027";52;"M";4660
"2027";52;"F";4445
"2027";53;"M";4772
"2027";53;"F";4606
"2027";54;"M";4852
"2027";54;"F";4637
"2027";55;"M";4796
"2027";55;"F";4633
"2027";56;"M";4724
"2027";56;"F";4507
"2027";57;"M";4578
"2027";57;"F";4465
"2027";58;"M";4563
"2027";58;"F";4388
"2027";59;"M";4418
"2027";59;"F";4341
"2027";60;"M";4585
"2027";60;"F";4490
"2027";61;"M";4502
"2027";61;"F";4461
"2027";62;"M";4332
"2027";62;"F";4489
"2027";63;"M";4222
"2027";63;"F";4419
"2027";64;"M";4038
"2027";64;"F";4227
"2027";65;"M";3964
"2027";65;"F";4193
"2027";66;"M";3782
"2027";66;"F";4098
"2027";67;"M";3715
"2027";67;"F";4051
"2027";68;"M";3485
"2027";68;"F";3950
"2027";69;"M";3458
"2027";69;"F";3725
"2027";70;"M";3252
"2027";70;"F";3820
"2027";71;"M";3251
"2027";71;"F";3713
"2027";72;"M";3202
"2027";72;"F";3501
"2027";73;"M";2947
"2027";73;"F";3483
"2027";74;"M";2977
"2027";74;"F";3397
"2027";75;"M";2836
"2027";75;"F";3246
"2027";76;"M";2882
"2027";76;"F";3336
"2027";77;"M";2799
"2027";77;"F";3255
"2027";78;"M";2665
"2027";78;"F";3139
"2027";79;"M";2520
"2027";79;"F";3230
"2027";80;"M";2380
"2027";80;"F";2858
"2027";81;"M";1730
"2027";81;"F";2232
"2027";82;"M";1690
"2027";82;"F";2163
"2027";83;"M";1583
"2027";83;"F";2078
"2027";84;"M";1344
"2027";84;"F";1760
"2027";85;"M";1113
"2027";85;"F";1541
"2027";86;"M";1005
"2027";86;"F";1466
"2027";87;"M";991
"2027";87;"F";1460
"2027";88;"M";820
"2027";88;"F";1337
"2027";89;"M";735
"2027";89;"F";1232
"2027";90;"M";616
"2027";90;"F";1107
"2027";91;"M";465
"2027";91;"F";1004
"2027";92;"M";414
"2027";92;"F";908
"2027";93;"M";296
"2027";93;"F";774
"2027";94;"M";237
"2027";94;"F";682
"2027";95;"M";186
"2027";95;"F";551
"2027";96;"M";134
"2027";96;"F";513
"2027";97;"M";95
"2027";97;"F";347
"2027";98;"M";66
"2027";98;"F";282
"2027";99;"M";111
"2027";99;"F";591
"2028";0;"M";3398
"2028";0;"F";3237
"2028";1;"M";3559
"2028";1;"F";3364
"2028";2;"M";3710
"2028";2;"F";3502
"2028";3;"M";3848
"2028";3;"F";3595
"2028";4;"M";3967
"2028";4;"F";3721
"2028";5;"M";4079
"2028";5;"F";3833
"2028";6;"M";4217
"2028";6;"F";3971
"2028";7;"M";4422
"2028";7;"F";4149
"2028";8;"M";4662
"2028";8;"F";4381
"2028";9;"M";4824
"2028";9;"F";4493
"2028";10;"M";5049
"2028";10;"F";4622
"2028";11;"M";5132
"2028";11;"F";4725
"2028";12;"M";5254
"2028";12;"F";4777
"2028";13;"M";5342
"2028";13;"F";4933
"2028";14;"M";5299
"2028";14;"F";4863
"2028";15;"M";5396
"2028";15;"F";4903
"2028";16;"M";5367
"2028";16;"F";4889
"2028";17;"M";5380
"2028";17;"F";4937
"2028";18;"M";4552
"2028";18;"F";3954
"2028";19;"M";4237
"2028";19;"F";3511
"2028";20;"M";3805
"2028";20;"F";3129
"2028";21;"M";3523
"2028";21;"F";2867
"2028";22;"M";3228
"2028";22;"F";2613
"2028";23;"M";3070
"2028";23;"F";2483
"2028";24;"M";2919
"2028";24;"F";2440
"2028";25;"M";2897
"2028";25;"F";2512
"2028";26;"M";2862
"2028";26;"F";2620
"2028";27;"M";2999
"2028";27;"F";2797
"2028";28;"M";2859
"2028";28;"F";2790
"2028";29;"M";2924
"2028";29;"F";3016
"2028";30;"M";3093
"2028";30;"F";3253
"2028";31;"M";3312
"2028";31;"F";3543
"2028";32;"M";3554
"2028";32;"F";3759
"2028";33;"M";3628
"2028";33;"F";3913
"2028";34;"M";3909
"2028";34;"F";4179
"2028";35;"M";4260
"2028";35;"F";4602
"2028";36;"M";4439
"2028";36;"F";4769
"2028";37;"M";4691
"2028";37;"F";4905
"2028";38;"M";4747
"2028";38;"F";5116
"2028";39;"M";4843
"2028";39;"F";5100
"2028";40;"M";4873
"2028";40;"F";5078
"2028";41;"M";4972
"2028";41;"F";5027
"2028";42;"M";4984
"2028";42;"F";5024
"2028";43;"M";4860
"2028";43;"F";4906
"2028";44;"M";4851
"2028";44;"F";4790
"2028";45;"M";5093
"2028";45;"F";4933
"2028";46;"M";5056
"2028";46;"F";4882
"2028";47;"M";4939
"2028";47;"F";4728
"2028";48;"M";4602
"2028";48;"F";4512
"2028";49;"M";4408
"2028";49;"F";4371
"2028";50;"M";4418
"2028";50;"F";4175
"2028";51;"M";4263
"2028";51;"F";4206
"2028";52;"M";4339
"2028";52;"F";4161
"2028";53;"M";4642
"2028";53;"F";4426
"2028";54;"M";4772
"2028";54;"F";4574
"2028";55;"M";4846
"2028";55;"F";4621
"2028";56;"M";4770
"2028";56;"F";4609
"2028";57;"M";4697
"2028";57;"F";4506
"2028";58;"M";4573
"2028";58;"F";4477
"2028";59;"M";4536
"2028";59;"F";4390
"2028";60;"M";4393
"2028";60;"F";4336
"2028";61;"M";4565
"2028";61;"F";4502
"2028";62;"M";4459
"2028";62;"F";4455
"2028";63;"M";4289
"2028";63;"F";4452
"2028";64;"M";4187
"2028";64;"F";4403
"2028";65;"M";3980
"2028";65;"F";4222
"2028";66;"M";3915
"2028";66;"F";4167
"2028";67;"M";3746
"2028";67;"F";4072
"2028";68;"M";3674
"2028";68;"F";4034
"2028";69;"M";3419
"2028";69;"F";3911
"2028";70;"M";3412
"2028";70;"F";3694
"2028";71;"M";3206
"2028";71;"F";3784
"2028";72;"M";3191
"2028";72;"F";3666
"2028";73;"M";3129
"2028";73;"F";3468
"2028";74;"M";2902
"2028";74;"F";3443
"2028";75;"M";2908
"2028";75;"F";3344
"2028";76;"M";2762
"2028";76;"F";3217
"2028";77;"M";2786
"2028";77;"F";3301
"2028";78;"M";2724
"2028";78;"F";3215
"2028";79;"M";2590
"2028";79;"F";3093
"2028";80;"M";2423
"2028";80;"F";3147
"2028";81;"M";2284
"2028";81;"F";2797
"2028";82;"M";1652
"2028";82;"F";2181
"2028";83;"M";1597
"2028";83;"F";2079
"2028";84;"M";1492
"2028";84;"F";2007
"2028";85;"M";1260
"2028";85;"F";1687
"2028";86;"M";1030
"2028";86;"F";1470
"2028";87;"M";918
"2028";87;"F";1399
"2028";88;"M";892
"2028";88;"F";1367
"2028";89;"M";727
"2028";89;"F";1253
"2028";90;"M";646
"2028";90;"F";1130
"2028";91;"M";527
"2028";91;"F";1002
"2028";92;"M";387
"2028";92;"F";879
"2028";93;"M";330
"2028";93;"F";794
"2028";94;"M";234
"2028";94;"F";666
"2028";95;"M";189
"2028";95;"F";568
"2028";96;"M";145
"2028";96;"F";502
"2028";97;"M";100
"2028";97;"F";405
"2028";98;"M";68
"2028";98;"F";275
"2028";99;"M";117
"2028";99;"F";611
"2029";0;"M";3397
"2029";0;"F";3235
"2029";1;"M";3544
"2029";1;"F";3347
"2029";2;"M";3684
"2029";2;"F";3475
"2029";3;"M";3808
"2029";3;"F";3554
"2029";4;"M";3916
"2029";4;"F";3669
"2029";5;"M";4030
"2029";5;"F";3783
"2029";6;"M";4175
"2029";6;"F";3923
"2029";7;"M";4288
"2029";7;"F";4000
"2029";8;"M";4514
"2029";8;"F";4233
"2029";9;"M";4747
"2029";9;"F";4443
"2029";10;"M";4909
"2029";10;"F";4565
"2029";11;"M";5141
"2029";11;"F";4690
"2029";12;"M";5194
"2029";12;"F";4793
"2029";13;"M";5353
"2029";13;"F";4846
"2029";14;"M";5407
"2029";14;"F";4977
"2029";15;"M";5371
"2029";15;"F";4900
"2029";16;"M";5481
"2029";16;"F";4891
"2029";17;"M";5355
"2029";17;"F";4845
"2029";18;"M";4668
"2029";18;"F";4100
"2029";19;"M";4259
"2029";19;"F";3599
"2029";20;"M";3960
"2029";20;"F";3197
"2029";21;"M";3545
"2029";21;"F";2862
"2029";22;"M";3387
"2029";22;"F";2707
"2029";23;"M";3082
"2029";23;"F";2513
"2029";24;"M";2992
"2029";24;"F";2507
"2029";25;"M";2953
"2029";25;"F";2542
"2029";26;"M";2959
"2029";26;"F";2627
"2029";27;"M";2924
"2029";27;"F";2726
"2029";28;"M";3150
"2029";28;"F";2990
"2029";29;"M";2987
"2029";29;"F";2999
"2029";30;"M";3073
"2029";30;"F";3203
"2029";31;"M";3242
"2029";31;"F";3399
"2029";32;"M";3468
"2029";32;"F";3672
"2029";33;"M";3691
"2029";33;"F";3919
"2029";34;"M";3770
"2029";34;"F";4096
"2029";35;"M";4021
"2029";35;"F";4289
"2029";36;"M";4347
"2029";36;"F";4722
"2029";37;"M";4562
"2029";37;"F";4869
"2029";38;"M";4789
"2029";38;"F";4990
"2029";39;"M";4792
"2029";39;"F";5140
"2029";40;"M";4923
"2029";40;"F";5105
"2029";41;"M";4931
"2029";41;"F";5150
"2029";42;"M";5013
"2029";42;"F";5048
"2029";43;"M";5041
"2029";43;"F";5033
"2029";44;"M";4917
"2029";44;"F";4888
"2029";45;"M";4883
"2029";45;"F";4780
"2029";46;"M";5100
"2029";46;"F";4926
"2029";47;"M";5048
"2029";47;"F";4873
"2029";48;"M";4914
"2029";48;"F";4691
"2029";49;"M";4601
"2029";49;"F";4479
"2029";50;"M";4435
"2029";50;"F";4367
"2029";51;"M";4403
"2029";51;"F";4153
"2029";52;"M";4267
"2029";52;"F";4176
"2029";53;"M";4325
"2029";53;"F";4144
"2029";54;"M";4642
"2029";54;"F";4397
"2029";55;"M";4767
"2029";55;"F";4559
"2029";56;"M";4821
"2029";56;"F";4599
"2029";57;"M";4743
"2029";57;"F";4606
"2029";58;"M";4692
"2029";58;"F";4518
"2029";59;"M";4548
"2029";59;"F";4479
"2029";60;"M";4510
"2029";60;"F";4384
"2029";61;"M";4376
"2029";61;"F";4348
"2029";62;"M";4521
"2029";62;"F";4497
"2029";63;"M";4415
"2029";63;"F";4419
"2029";64;"M";4253
"2029";64;"F";4436
"2029";65;"M";4128
"2029";65;"F";4397
"2029";66;"M";3933
"2029";66;"F";4198
"2029";67;"M";3876
"2029";67;"F";4140
"2029";68;"M";3706
"2029";68;"F";4055
"2029";69;"M";3604
"2029";69;"F";3996
"2029";70;"M";3375
"2029";70;"F";3877
"2029";71;"M";3365
"2029";71;"F";3660
"2029";72;"M";3149
"2029";72;"F";3737
"2029";73;"M";3119
"2029";73;"F";3630
"2029";74;"M";3080
"2029";74;"F";3429
"2029";75;"M";2835
"2029";75;"F";3390
"2029";76;"M";2832
"2029";76;"F";3313
"2029";77;"M";2672
"2029";77;"F";3183
"2029";78;"M";2713
"2029";78;"F";3260
"2029";79;"M";2648
"2029";79;"F";3168
"2029";80;"M";2490
"2029";80;"F";3014
"2029";81;"M";2327
"2029";81;"F";3080
"2029";82;"M";2181
"2029";82;"F";2735
"2029";83;"M";1563
"2029";83;"F";2097
"2029";84;"M";1507
"2029";84;"F";2010
"2029";85;"M";1399
"2029";85;"F";1922
"2029";86;"M";1167
"2029";86;"F";1610
"2029";87;"M";942
"2029";87;"F";1402
"2029";88;"M";828
"2029";88;"F";1311
"2029";89;"M";793
"2029";89;"F";1284
"2029";90;"M";641
"2029";90;"F";1151
"2029";91;"M";554
"2029";91;"F";1023
"2029";92;"M";439
"2029";92;"F";879
"2029";93;"M";309
"2029";93;"F";770
"2029";94;"M";261
"2029";94;"F";685
"2029";95;"M";187
"2029";95;"F";556
"2029";96;"M";147
"2029";96;"F";515
"2029";97;"M";108
"2029";97;"F";397
"2029";98;"M";73
"2029";98;"F";321
"2029";99;"M";122
"2029";99;"F";621
"2030";0;"M";3405
"2030";0;"F";3241
"2030";1;"M";3539
"2030";1;"F";3339
"2030";2;"M";3667
"2030";2;"F";3455
"2030";3;"M";3777
"2030";3;"F";3521
"2030";4;"M";3869
"2030";4;"F";3621
"2030";5;"M";3973
"2030";5;"F";3725
"2030";6;"M";4121
"2030";6;"F";3868
"2030";7;"M";4238
"2030";7;"F";3951
"2030";8;"M";4377
"2030";8;"F";4083
"2030";9;"M";4599
"2030";9;"F";4295
"2030";10;"M";4833
"2030";10;"F";4516
"2030";11;"M";5003
"2030";11;"F";4635
"2030";12;"M";5200
"2030";12;"F";4757
"2030";13;"M";5294
"2030";13;"F";4861
"2030";14;"M";5418
"2030";14;"F";4889
"2030";15;"M";5477
"2030";15;"F";5011
"2030";16;"M";5455
"2030";16;"F";4886
"2030";17;"M";5467
"2030";17;"F";4848
"2030";18;"M";4647
"2030";18;"F";4024
"2030";19;"M";4365
"2030";19;"F";3734
"2030";20;"M";3982
"2030";20;"F";3276
"2030";21;"M";3692
"2030";21;"F";2925
"2030";22;"M";3410
"2030";22;"F";2702
"2030";23;"M";3237
"2030";23;"F";2607
"2030";24;"M";3008
"2030";24;"F";2534
"2030";25;"M";3024
"2030";25;"F";2607
"2030";26;"M";3016
"2030";26;"F";2653
"2030";27;"M";3011
"2030";27;"F";2730
"2030";28;"M";3072
"2030";28;"F";2918
"2030";29;"M";3273
"2030";29;"F";3201
"2030";30;"M";3137
"2030";30;"F";3184
"2030";31;"M";3227
"2030";31;"F";3356
"2030";32;"M";3399
"2030";32;"F";3528
"2030";33;"M";3609
"2030";33;"F";3836
"2030";34;"M";3838
"2030";34;"F";4107
"2030";35;"M";3887
"2030";35;"F";4210
"2030";36;"M";4109
"2030";36;"F";4410
"2030";37;"M";4467
"2030";37;"F";4819
"2030";38;"M";4661
"2030";38;"F";4955
"2030";39;"M";4838
"2030";39;"F";5018
"2030";40;"M";4870
"2030";40;"F";5143
"2030";41;"M";4981
"2030";41;"F";5175
"2030";42;"M";4974
"2030";42;"F";5169
"2030";43;"M";5071
"2030";43;"F";5058
"2030";44;"M";5099
"2030";44;"F";5015
"2030";45;"M";4951
"2030";45;"F";4878
"2030";46;"M";4891
"2030";46;"F";4772
"2030";47;"M";5091
"2030";47;"F";4916
"2030";48;"M";5022
"2030";48;"F";4835
"2030";49;"M";4913
"2030";49;"F";4660
"2030";50;"M";4627
"2030";50;"F";4475
"2030";51;"M";4420
"2030";51;"F";4344
"2030";52;"M";4409
"2030";52;"F";4125
"2030";53;"M";4252
"2030";53;"F";4159
"2030";54;"M";4327
"2030";54;"F";4118
"2030";55;"M";4636
"2030";55;"F";4383
"2030";56;"M";4743
"2030";56;"F";4537
"2030";57;"M";4794
"2030";57;"F";4597
"2030";58;"M";4738
"2030";58;"F";4618
"2030";59;"M";4668
"2030";59;"F";4521
"2030";60;"M";4523
"2030";60;"F";4473
"2030";61;"M";4491
"2030";61;"F";4397
"2030";62;"M";4337
"2030";62;"F";4344
"2030";63;"M";4476
"2030";63;"F";4461
"2030";64;"M";4377
"2030";64;"F";4402
"2030";65;"M";4195
"2030";65;"F";4432
"2030";66;"M";4082
"2030";66;"F";4373
"2030";67;"M";3895
"2030";67;"F";4170
"2030";68;"M";3835
"2030";68;"F";4123
"2030";69;"M";3637
"2030";69;"F";4018
"2030";70;"M";3558
"2030";70;"F";3961
"2030";71;"M";3331
"2030";71;"F";3840
"2030";72;"M";3304
"2030";72;"F";3617
"2030";73;"M";3081
"2030";73;"F";3701
"2030";74;"M";3071
"2030";74;"F";3588
"2030";75;"M";3009
"2030";75;"F";3377
"2030";76;"M";2762
"2030";76;"F";3356
"2030";77;"M";2740
"2030";77;"F";3278
"2030";78;"M";2603
"2030";78;"F";3143
"2030";79;"M";2638
"2030";79;"F";3213
"2030";80;"M";2546
"2030";80;"F";3087
"2030";81;"M";2392
"2030";81;"F";2953
"2030";82;"M";2222
"2030";82;"F";3009
"2030";83;"M";2066
"2030";83;"F";2631
"2030";84;"M";1476
"2030";84;"F";2028
"2030";85;"M";1414
"2030";85;"F";1924
"2030";86;"M";1297
"2030";86;"F";1834
"2030";87;"M";1069
"2030";87;"F";1537
"2030";88;"M";851
"2030";88;"F";1314
"2030";89;"M";738
"2030";89;"F";1233
"2030";90;"M";699
"2030";90;"F";1179
"2030";91;"M";550
"2030";91;"F";1043
"2030";92;"M";462
"2030";92;"F";898
"2030";93;"M";351
"2030";93;"F";770
"2030";94;"M";245
"2030";94;"F";665
"2030";95;"M";208
"2030";95;"F";573
"2030";96;"M";146
"2030";96;"F";503
"2030";97;"M";110
"2030";97;"F";408
"2030";98;"M";78
"2030";98;"F";315
"2030";99;"M";129
"2030";99;"F";663
"2031";0;"M";3423
"2031";0;"F";3256
"2031";1;"M";3543
"2031";1;"F";3340
"2031";2;"M";3658
"2031";2;"F";3443
"2031";3;"M";3754
"2031";3;"F";3495
"2031";4;"M";3831
"2031";4;"F";3579
"2031";5;"M";3920
"2031";5;"F";3670
"2031";6;"M";4060
"2031";6;"F";3805
"2031";7;"M";4179
"2031";7;"F";3892
"2031";8;"M";4326
"2031";8;"F";4031
"2031";9;"M";4462
"2031";9;"F";4144
"2031";10;"M";4685
"2031";10;"F";4368
"2031";11;"M";4929
"2031";11;"F";4588
"2031";12;"M";5063
