164.56
186.89
185.76
185.73
178.28
199.7
196.63
198.12
175.85
196.93
193.11
193.71
178.72
203.85
205.68
200.37
188.56
210.36
206.77
201.41
193.43
207.82
205.92
204.77
171.08
193.4
189.25
187.79
169.96
199.07
194.27
199.64
170.95
187.41
186.6
185.57
164.11
184.18
180.01
181.56
183.64
199.85
197.96
197.73
163.18
181.71
179.15
180.46
199.41
219.93
217.3
215.92
171.76
189.2
187.91
185.31
170.09
192.66
194.89
190.56
167.28
186
182.25
178.7
172.75
194.25
192.11
192.05
162.94
184.79
182.37
179.38
167.99
184.74
183.33
181.28
171.13
190.24
189.95
188.65
173.4
194.25
189.43
188.53
174.79
190.8
191.94
189.93
175.16
191.09
189.56
187.29
159.83
181.72
181.2
178.55
165.58
186.17
187
187.75
173.1
190.59
190.48
190.36
166.29
185.77
181.16
180.57
177.48
192.72
191.12
191.24
166.02
192.22
194.82
194.17
174.89
194.53
189.44
191.93
180.69
195.48
193.59
192.78
184.81
201.65
201.59
200.03
179.72
194.03
195.05
193.2
191.15
207.21
207.58
206.28
187.89
208.04
205.76
205.25
163.34
175.15
175.53
171.89
162.95
181
182.63
177.42
164.57
183.5
184.86
183.8
174.69
193.69
194.17
192.15
165.9
185.91
188.16
184.22
187.09
203.07
197.7
196.51
155.84
175.27
176.58
176.51
177.16
207.62
204.27
199.57
178.7
203.99
199.91
195.84
183
198.33
197.2
197.24
162.02
180.53
181.86
181.15
172.73
191.72
192.25
189.01
176.63
194.86
194.46
192.65
164.32
189.54
181.64
185.51
174.97
190.21
190.98
190.57
167.23
182.38
181.33
177.57
172.22
189.86
183.89
187.7
172.76
193.55
192.71
192.96
162.57
181.72
181.41
180.34
178.91
202.43
200.03
198.21
183.49
208.5
209.4
205.79
173.07
187.21
185.29
185.13
166.64
190.18
189.62
190.49
163.26
179.68
182.22
180.05
189.91
214.88
213.75
213.26
171.16
194.9
190.89
192.09
173.05
193.67
191.08
189.6
185.64
209.74
206.25
205.15
168.8
187.16
187.57
183.91
182.95
195.33
192.68
191.18
173.88
192.15
189.99
192.48
176.75
195.51
191.96
191.01
178.98
199.7
199.32
197.16
163.83
182.77
183.69
183.31
173.96
196.73
193.69
193.7
168.41
197.02
197.51
199.48
174.8
194.42
192.81
189
179.57
198.79
195.4
192.58
157.21
189.6
189.59
187.29
158.6
181.18
180.73
179.28
160.68
177.12
180.4
177.02
178.86
195.91
197.49
196.01
163.24
185.33
186.61
187.99
167.15
188.09
186.53
186.61
163.43
185.42
184.06
185.25
176.88
197.18
196.02
197.67
176.26
193.82
192.03
190.87
181.23
204.15
200.3
206.05
193.61
215.58
213.02
212.25
180.61
201.14
201.01
200.15
177.22
195.21
193.49
192.9
170.07
188.56
189.08
186.94
172.35
181.87
181.24
178.73
175.66
198.11
199.15
196.59
170.2
192.98
191.99
189.84
156.95
178.9
180.51
175.22
167.93
189.09
189.17
190.19
159.09
177.19
180.47
180.17
169.1
189.67
192.64
192.51
162.06
185.05
184.62
183.92
170.48
192.33
191.59
193.16
157.72
173.38
168.2
140.93
145.99
153.96
157.37
155.48
147.23
176.07
174.09
162.02
170.67
185.01
181.88
184.13
66.67
67.76
65.47
62.82
