"ANNEE";"AGE";"SEXE";"POP"
"2013";0;"M";3349
"2013";0;"F";3171
"2013";1;"M";3493
"2013";1;"F";3285
"2013";2;"M";3590
"2013";2;"F";3355
"2013";3;"M";3519
"2013";3;"F";3346
"2013";4;"M";3520
"2013";4;"F";3264
"2013";5;"M";3435
"2013";5;"F";3525
"2013";6;"M";3675
"2013";6;"F";3368
"2013";7;"M";3600
"2013";7;"F";3475
"2013";8;"M";3639
"2013";8;"F";3458
"2013";9;"M";3593
"2013";9;"F";3462
"2013";10;"M";3671
"2013";10;"F";3466
"2013";11;"M";3780
"2013";11;"F";3650
"2013";12;"M";3679
"2013";12;"F";3445
"2013";13;"M";3673
"2013";13;"F";3529
"2013";14;"M";3639
"2013";14;"F";3591
"2013";15;"M";3482
"2013";15;"F";3552
"2013";16;"M";3570
"2013";16;"F";3403
"2013";17;"M";3521
"2013";17;"F";3197
"2013";18;"M";3353
"2013";18;"F";2793
"2013";19;"M";3007
"2013";19;"F";2763
"2013";20;"M";2979
"2013";20;"F";2760
"2013";21;"M";2843
"2013";21;"F";2661
"2013";22;"M";2710
"2013";22;"F";2834
"2013";23;"M";2885
"2013";23;"F";2769
"2013";24;"M";2981
"2013";24;"F";2884
"2013";25;"M";2881
"2013";25;"F";3050
"2013";26;"M";3027
"2013";26;"F";2972
"2013";27;"M";3108
"2013";27;"F";3142
"2013";28;"M";3106
"2013";28;"F";3054
"2013";29;"M";3080
"2013";29;"F";3233
"2013";30;"M";3146
"2013";30;"F";3171
"2013";31;"M";3222
"2013";31;"F";3297
"2013";32;"M";3069
"2013";32;"F";3253
"2013";33;"M";3302
"2013";33;"F";3186
"2013";34;"M";3168
"2013";34;"F";3050
"2013";35;"M";2962
"2013";35;"F";3023
"2013";36;"M";3220
"2013";36;"F";3197
"2013";37;"M";3223
"2013";37;"F";3368
"2013";38;"M";3228
"2013";38;"F";3438
"2013";39;"M";3621
"2013";39;"F";3620
"2013";40;"M";3578
"2013";40;"F";3556
"2013";41;"M";3669
"2013";41;"F";3682
"2013";42;"M";3640
"2013";42;"F";3719
"2013";43;"M";3660
"2013";43;"F";3569
"2013";44;"M";3614
"2013";44;"F";3701
"2013";45;"M";3601
"2013";45;"F";3578
"2013";46;"M";3694
"2013";46;"F";3600
"2013";47;"M";3632
"2013";47;"F";3749
"2013";48;"M";3801
"2013";48;"F";3855
"2013";49;"M";3512
"2013";49;"F";3814
"2013";50;"M";3792
"2013";50;"F";3748
"2013";51;"M";3712
"2013";51;"F";3783
"2013";52;"M";3716
"2013";52;"F";3728
"2013";53;"M";3709
"2013";53;"F";3716
"2013";54;"M";3636
"2013";54;"F";3698
"2013";55;"M";3740
"2013";55;"F";3850
"2013";56;"M";3549
"2013";56;"F";3753
"2013";57;"M";3697
"2013";57;"F";3682
"2013";58;"M";3657
"2013";58;"F";3773
"2013";59;"M";3698
"2013";59;"F";3669
"2013";60;"M";3538
"2013";60;"F";3656
"2013";61;"M";3739
"2013";61;"F";3832
"2013";62;"M";3763
"2013";62;"F";3735
"2013";63;"M";3581
"2013";63;"F";3559
"2013";64;"M";3554
"2013";64;"F";3690
"2013";65;"M";3095
"2013";65;"F";3419
"2013";66;"M";2797
"2013";66;"F";3031
"2013";67;"M";2493
"2013";67;"F";2689
"2013";68;"M";2236
"2013";68;"F";2415
"2013";69;"M";1858
"2013";69;"F";2132
"2013";70;"M";1737
"2013";70;"F";2105
"2013";71;"M";1904
"2013";71;"F";1982
"2013";72;"M";1661
"2013";72;"F";2027
"2013";73;"M";1582
"2013";73;"F";2058
"2013";74;"M";1630
"2013";74;"F";2090
"2013";75;"M";1568
"2013";75;"F";2168
"2013";76;"M";1591
"2013";76;"F";2201
"2013";77;"M";1598
"2013";77;"F";2224
"2013";78;"M";1457
"2013";78;"F";2179
"2013";79;"M";1391
"2013";79;"F";2256
"2013";80;"M";1397
"2013";80;"F";2255
"2013";81;"M";1307
"2013";81;"F";2189
"2013";82;"M";1253
"2013";82;"F";2009
"2013";83;"M";1073
"2013";83;"F";1906
"2013";84;"M";985
"2013";84;"F";1681
"2013";85;"M";838
"2013";85;"F";1628
"2013";86;"M";713
"2013";86;"F";1557
"2013";87;"M";635
"2013";87;"F";1401
"2013";88;"M";533
"2013";88;"F";1230
"2013";89;"M";450
"2013";89;"F";1060
"2013";90;"M";382
"2013";90;"F";936
"2013";91;"M";246
"2013";91;"F";777
"2013";92;"M";177
"2013";92;"F";536
"2013";93;"M";102
"2013";93;"F";377
"2013";94;"M";64
"2013";94;"F";232
"2013";95;"M";29
"2013";95;"F";140
"2013";96;"M";29
"2013";96;"F";126
"2013";97;"M";16
"2013";97;"F";80
"2013";98;"M";17
"2013";98;"F";78
"2013";99;"M";33
"2013";99;"F";186
"2014";0;"M";3231
"2014";0;"F";3038
"2014";1;"M";3393
"2014";1;"F";3217
"2014";2;"M";3512
"2014";2;"F";3361
"2014";3;"M";3477
"2014";3;"F";3383
"2014";4;"M";3508
"2014";4;"F";3322
"2014";5;"M";3384
"2014";5;"F";3419
"2014";6;"M";3708
"2014";6;"F";3352
"2014";7;"M";3628
"2014";7;"F";3574
"2014";8;"M";3630
"2014";8;"F";3434
"2014";9;"M";3595
"2014";9;"F";3409
"2014";10;"M";3593
"2014";10;"F";3444
"2014";11;"M";3682
"2014";11;"F";3619
"2014";12;"M";3739
"2014";12;"F";3445
"2014";13;"M";3657
"2014";13;"F";3573
"2014";14;"M";3674
"2014";14;"F";3620
"2014";15;"M";3552
"2014";15;"F";3624
"2014";16;"M";3589
"2014";16;"F";3515
"2014";17;"M";3633
"2014";17;"F";3244
"2014";18;"M";3219
"2014";18;"F";2750
"2014";19;"M";3018
"2014";19;"F";2684
"2014";20;"M";2861
"2014";20;"F";2673
"2014";21;"M";2819
"2014";21;"F";2568
"2014";22;"M";2598
"2014";22;"F";2707
"2014";23;"M";2871
"2014";23;"F";2736
"2014";24;"M";2891
"2014";24;"F";2806
"2014";25;"M";2764
"2014";25;"F";2919
"2014";26;"M";3043
"2014";26;"F";2908
"2014";27;"M";3064
"2014";27;"F";3155
"2014";28;"M";3049
"2014";28;"F";3020
"2014";29;"M";3095
"2014";29;"F";3230
"2014";30;"M";3060
"2014";30;"F";3165
"2014";31;"M";3167
"2014";31;"F";3291
"2014";32;"M";3105
"2014";32;"F";3323
"2014";33;"M";3383
"2014";33;"F";3185
"2014";34;"M";3184
"2014";34;"F";3086
"2014";35;"M";3106
"2014";35;"F";3045
"2014";36;"M";3042
"2014";36;"F";3115
"2014";37;"M";3085
"2014";37;"F";3239
"2014";38;"M";3113
"2014";38;"F";3319
"2014";39;"M";3448
"2014";39;"F";3527
"2014";40;"M";3524
"2014";40;"F";3479
"2014";41;"M";3569
"2014";41;"F";3655
"2014";42;"M";3646
"2014";42;"F";3784
"2014";43;"M";3633
"2014";43;"F";3588
"2014";44;"M";3637
"2014";44;"F";3679
"2014";45;"M";3589
"2014";45;"F";3545
"2014";46;"M";3642
"2014";46;"F";3491
"2014";47;"M";3605
"2014";47;"F";3699
"2014";48;"M";3762
"2014";48;"F";3769
"2014";49;"M";3556
"2014";49;"F";3800
"2014";50;"M";3795
"2014";50;"F";3720
"2014";51;"M";3730
"2014";51;"F";3798
"2014";52;"M";3722
"2014";52;"F";3833
"2014";53;"M";3699
"2014";53;"F";3710
"2014";54;"M";3646
"2014";54;"F";3683
"2014";55;"M";3720
"2014";55;"F";3820
"2014";56;"M";3564
"2014";56;"F";3810
"2014";57;"M";3628
"2014";57;"F";3681
"2014";58;"M";3626
"2014";58;"F";3692
"2014";59;"M";3628
"2014";59;"F";3658
"2014";60;"M";3466
"2014";60;"F";3695
"2014";61;"M";3673
"2014";61;"F";3783
"2014";62;"M";3718
"2014";62;"F";3741
"2014";63;"M";3602
"2014";63;"F";3614
"2014";64;"M";3558
"2014";64;"F";3757
"2014";65;"M";3273
"2014";65;"F";3742
"2014";66;"M";3095
"2014";66;"F";3304
"2014";67;"M";2814
"2014";67;"F";2925
"2014";68;"M";2552
"2014";68;"F";2698
"2014";69;"M";2183
"2014";69;"F";2452
"2014";70;"M";1873
"2014";70;"F";2084
"2014";71;"M";1814
"2014";71;"F";1993
"2014";72;"M";1674
"2014";72;"F";2027
"2014";73;"M";1583
"2014";73;"F";1970
"2014";74;"M";1549
"2014";74;"F";1971
"2014";75;"M";1561
"2014";75;"F";2054
"2014";76;"M";1562
"2014";76;"F";2169
"2014";77;"M";1614
"2014";77;"F";2157
"2014";78;"M";1439
"2014";78;"F";2138
"2014";79;"M";1367
"2014";79;"F";2113
"2014";80;"M";1393
"2014";80;"F";2264
"2014";81;"M";1304
"2014";81;"F";2141
"2014";82;"M";1243
"2014";82;"F";1997
"2014";83;"M";1067
"2014";83;"F";1928
"2014";84;"M";985
"2014";84;"F";1733
"2014";85;"M";886
"2014";85;"F";1664
"2014";86;"M";727
"2014";86;"F";1541
"2014";87;"M";653
"2014";87;"F";1470
"2014";88;"M";557
"2014";88;"F";1236
"2014";89;"M";485
"2014";89;"F";1084
"2014";90;"M";387
"2014";90;"F";960
"2014";91;"M";293
"2014";91;"F";849
"2014";92;"M";210
"2014";92;"F";606
"2014";93;"M";114
"2014";93;"F";476
"2014";94;"M";89
"2014";94;"F";287
"2014";95;"M";43
"2014";95;"F";166
"2014";96;"M";23
"2014";96;"F";114
"2014";97;"M";14
"2014";97;"F";84
"2014";98;"M";12
"2014";98;"F";63
"2014";99;"M";29
"2014";99;"F";178
"2015";0;"M";3088
"2015";0;"F";2944
"2015";1;"M";3292
"2015";1;"F";3100
"2015";2;"M";3428
"2015";2;"F";3299
"2015";3;"M";3444
"2015";3;"F";3374
"2015";4;"M";3505
"2015";4;"F";3422
"2015";5;"M";3345
"2015";5;"F";3407
"2015";6;"M";3719
"2015";6;"F";3328
"2015";7;"M";3729
"2015";7;"F";3619
"2015";8;"M";3566
"2015";8;"F";3400
"2015";9;"M";3626
"2015";9;"F";3425
"2015";10;"M";3607
"2015";10;"F";3459
"2015";11;"M";3697
"2015";11;"F";3491
"2015";12;"M";3723
"2015";12;"F";3441
"2015";13;"M";3725
"2015";13;"F";3616
"2015";14;"M";3667
"2015";14;"F";3583
"2015";15;"M";3628
"2015";15;"F";3665
"2015";16;"M";3689
"2015";16;"F";3620
"2015";17;"M";3644
"2015";17;"F";3362
"2015";18;"M";3222
"2015";18;"F";2784
"2015";19;"M";2902
"2015";19;"F";2631
"2015";20;"M";2800
"2015";20;"F";2622
"2015";21;"M";2696
"2015";21;"F";2505
"2015";22;"M";2610
"2015";22;"F";2529
"2015";23;"M";2775
"2015";23;"F";2611
"2015";24;"M";2838
"2015";24;"F";2703
"2015";25;"M";2633
"2015";25;"F";2848
"2015";26;"M";3029
"2015";26;"F";2882
"2015";27;"M";2933
"2015";27;"F";3101
"2015";28;"M";3076
"2015";28;"F";3079
"2015";29;"M";3058
"2015";29;"F";3176
"2015";30;"M";3049
"2015";30;"F";3115
"2015";31;"M";3108
"2015";31;"F";3214
"2015";32;"M";3154
"2015";32;"F";3351
"2015";33;"M";3298
"2015";33;"F";3140
"2015";34;"M";3180
"2015";34;"F";3104
"2015";35;"M";3244
"2015";35;"F";3103
"2015";36;"M";3057
"2015";36;"F";3131
"2015";37;"M";2959
"2015";37;"F";3193
"2015";38;"M";2969
"2015";38;"F";3188
"2015";39;"M";3275
"2015";39;"F";3341
"2015";40;"M";3363
"2015";40;"F";3341
"2015";41;"M";3513
"2015";41;"F";3589
"2015";42;"M";3528
"2015";42;"F";3676
"2015";43;"M";3647
"2015";43;"F";3571
"2015";44;"M";3643
"2015";44;"F";3716
"2015";45;"M";3536
"2015";45;"F";3510
"2015";46;"M";3561
"2015";46;"F";3561
"2015";47;"M";3586
"2015";47;"F";3539
"2015";48;"M";3715
"2015";48;"F";3681
"2015";49;"M";3583
"2015";49;"F";3738
"2015";50;"M";3691
"2015";50;"F";3720
"2015";51;"M";3722
"2015";51;"F";3771
"2015";52;"M";3661
"2015";52;"F";3809
"2015";53;"M";3678
"2015";53;"F";3762
"2015";54;"M";3628
"2015";54;"F";3695
"2015";55;"M";3733
"2015";55;"F";3724
"2015";56;"M";3578
"2015";56;"F";3794
"2015";57;"M";3595
"2015";57;"F";3702
"2015";58;"M";3616
"2015";58;"F";3662
"2015";59;"M";3530
"2015";59;"F";3599
"2015";60;"M";3504
"2015";60;"F";3713
"2015";61;"M";3662
"2015";61;"F";3734
"2015";62;"M";3633
"2015";62;"F";3702
"2015";63;"M";3548
"2015";63;"F";3750
"2015";64;"M";3624
"2015";64;"F";3739
"2015";65;"M";3281
"2015";65;"F";3698
"2015";66;"M";3359
"2015";66;"F";3554
"2015";67;"M";3050
"2015";67;"F";3304
"2015";68;"M";2860
"2015";68;"F";2972
"2015";69;"M";2464
"2015";69;"F";2782
"2015";70;"M";2154
"2015";70;"F";2436
"2015";71;"M";1877
"2015";71;"F";2064
"2015";72;"M";1692
"2015";72;"F";2015
"2015";73;"M";1565
"2015";73;"F";1838
"2015";74;"M";1545
"2015";74;"F";1929
"2015";75;"M";1535
"2015";75;"F";1954
"2015";76;"M";1558
"2015";76;"F";2139
"2015";77;"M";1545
"2015";77;"F";2118
"2015";78;"M";1440
"2015";78;"F";2086
"2015";79;"M";1319
"2015";79;"F";2097
"2015";80;"M";1345
"2015";80;"F";2123
"2015";81;"M";1284
"2015";81;"F";2045
"2015";82;"M";1243
"2015";82;"F";1981
"2015";83;"M";1073
"2015";83;"F";1910
"2015";84;"M";971
"2015";84;"F";1744
"2015";85;"M";907
"2015";85;"F";1724
"2015";86;"M";799
"2015";86;"F";1522
"2015";87;"M";654
"2015";87;"F";1488
"2015";88;"M";544
"2015";88;"F";1284
"2015";89;"M";522
"2015";89;"F";1105
"2015";90;"M";372
"2015";90;"F";979
"2015";91;"M";296
"2015";91;"F";858
"2015";92;"M";225
"2015";92;"F";682
"2015";93;"M";127
"2015";93;"F";545
"2015";94;"M";122
"2015";94;"F";344
"2015";95;"M";68
"2015";95;"F";226
"2015";96;"M";33
"2015";96;"F";155
"2015";97;"M";15
"2015";97;"F";79
"2015";98;"M";11
"2015";98;"F";55
"2015";99;"M";28
"2015";99;"F";163
"2016";0;"M";3054
"2016";0;"F";2862
"2016";1;"M";3134
"2016";1;"F";3019
"2016";2;"M";3318
"2016";2;"F";3225
"2016";3;"M";3374
"2016";3;"F";3351
"2016";4;"M";3420
"2016";4;"F";3374
"2016";5;"M";3375
"2016";5;"F";3320
"2016";6;"M";3691
"2016";6;"F";3321
"2016";7;"M";3687
"2016";7;"F";3649
"2016";8;"M";3581
"2016";8;"F";3467
"2016";9;"M";3606
"2016";9;"F";3422
"2016";10;"M";3623
"2016";10;"F";3438
"2016";11;"M";3693
"2016";11;"F";3449
"2016";12;"M";3665
"2016";12;"F";3397
"2016";13;"M";3685
"2016";13;"F";3554
"2016";14;"M";3661
"2016";14;"F";3512
"2016";15;"M";3666
"2016";15;"F";3689
"2016";16;"M";3695
"2016";16;"F";3580
"2016";17;"M";3719
"2016";17;"F";3353
"2016";18;"M";3281
"2016";18;"F";2796
"2016";19;"M";2912
"2016";19;"F";2617
"2016";20;"M";2728
"2016";20;"F";2529
"2016";21;"M";2650
"2016";21;"F";2515
"2016";22;"M";2556
"2016";22;"F";2467
"2016";23;"M";2700
"2016";23;"F";2520
"2016";24;"M";2730
"2016";24;"F";2681
"2016";25;"M";2629
"2016";25;"F";2809
"2016";26;"M";2968
"2016";26;"F";2769
"2016";27;"M";2950
"2016";27;"F";3041
"2016";28;"M";3091
"2016";28;"F";3037
"2016";29;"M";3020
"2016";29;"F";3131
"2016";30;"M";3050
"2016";30;"F";3115
"2016";31;"M";3022
"2016";31;"F";3176
"2016";32;"M";3055
"2016";32;"F";3337
"2016";33;"M";3295
"2016";33;"F";3166
"2016";34;"M";3157
"2016";34;"F";3124
"2016";35;"M";3293
"2016";35;"F";3124
"2016";36;"M";3121
"2016";36;"F";3182
"2016";37;"M";2989
"2016";37;"F";3185
"2016";38;"M";2955
"2016";38;"F";3086
"2016";39;"M";3112
"2016";39;"F";3232
"2016";40;"M";3192
"2016";40;"F";3236
"2016";41;"M";3323
"2016";41;"F";3419
"2016";42;"M";3477
"2016";42;"F";3557
"2016";43;"M";3520
"2016";43;"F";3584
"2016";44;"M";3675
"2016";44;"F";3692
"2016";45;"M";3523
"2016";45;"F";3478
"2016";46;"M";3524
"2016";46;"F";3516
"2016";47;"M";3541
"2016";47;"F";3505
"2016";48;"M";3659
"2016";48;"F";3608
"2016";49;"M";3504
"2016";49;"F";3650
"2016";50;"M";3646
"2016";50;"F";3638
"2016";51;"M";3736
"2016";51;"F";3698
"2016";52;"M";3626
"2016";52;"F";3770
"2016";53;"M";3708
"2016";53;"F";3765
"2016";54;"M";3542
"2016";54;"F";3692
"2016";55;"M";3678
"2016";55;"F";3638
"2016";56;"M";3611
"2016";56;"F";3730
"2016";57;"M";3595
"2016";57;"F";3637
"2016";58;"M";3521
"2016";58;"F";3653
"2016";59;"M";3500
"2016";59;"F";3570
"2016";60;"M";3421
"2016";60;"F";3722
"2016";61;"M";3532
"2016";61;"F";3627
"2016";62;"M";3470
"2016";62;"F";3680
"2016";63;"M";3592
"2016";63;"F";3707
"2016";64;"M";3563
"2016";64;"F";3659
"2016";65;"M";3266
"2016";65;"F";3634
"2016";66;"M";3342
"2016";66;"F";3583
"2016";67;"M";3334
"2016";67;"F";3624
"2016";68;"M";3028
"2016";68;"F";3173
"2016";69;"M";2718
"2016";69;"F";3039
"2016";70;"M";2420
"2016";70;"F";2659
"2016";71;"M";2174
"2016";71;"F";2382
"2016";72;"M";1763
"2016";72;"F";2089
"2016";73;"M";1617
"2016";73;"F";1845
"2016";74;"M";1531
"2016";74;"F";1884
"2016";75;"M";1481
"2016";75;"F";1907
"2016";76;"M";1513
"2016";76;"F";1979
"2016";77;"M";1520
"2016";77;"F";2022
"2016";78;"M";1425
"2016";78;"F";2069
"2016";79;"M";1339
"2016";79;"F";2059
"2016";80;"M";1320
"2016";80;"F";2084
"2016";81;"M";1247
"2016";81;"F";2086
"2016";82;"M";1237
"2016";82;"F";1927
"2016";83;"M";1105
"2016";83;"F";1874
"2016";84;"M";999
"2016";84;"F";1751
"2016";85;"M";915
"2016";85;"F";1742
"2016";86;"M";834
"2016";86;"F";1541
"2016";87;"M";692
"2016";87;"F";1455
"2016";88;"M";529
"2016";88;"F";1265
"2016";89;"M";543
"2016";89;"F";1132
"2016";90;"M";393
"2016";90;"F";1015
"2016";91;"M";311
"2016";91;"F";864
"2016";92;"M";244
"2016";92;"F";698
"2016";93;"M";141
"2016";93;"F";608
"2016";94;"M";150
"2016";94;"F";381
"2016";95;"M";87
"2016";95;"F";268
"2016";96;"M";38
"2016";96;"F";171
"2016";97;"M";24
"2016";97;"F";103
"2016";98;"M";11
"2016";98;"F";52
"2016";99;"M";22
"2016";99;"F";152
"2017";0;"M";2858
"2017";0;"F";2734
"2017";1;"M";3051
"2017";1;"F";2951
"2017";2;"M";3225
"2017";2;"F";3111
"2017";3;"M";3277
"2017";3;"F";3266
"2017";4;"M";3429
"2017";4;"F";3333
"2017";5;"M";3458
"2017";5;"F";3246
"2017";6;"M";3652
"2017";6;"F";3358
"2017";7;"M";3625
"2017";7;"F";3613
"2017";8;"M";3605
"2017";8;"F";3480
"2017";9;"M";3617
"2017";9;"F";3356
"2017";10;"M";3600
"2017";10;"F";3511
"2017";11;"M";3702
"2017";11;"F";3359
"2017";12;"M";3703
"2017";12;"F";3368
"2017";13;"M";3684
"2017";13;"F";3479
"2017";14;"M";3630
"2017";14;"F";3474
"2017";15;"M";3731
"2017";15;"F";3565
"2017";16;"M";3784
"2017";16;"F";3565
"2017";17;"M";3696
"2017";17;"F";3431
"2017";18;"M";3239
"2017";18;"F";2850
"2017";19;"M";2879
"2017";19;"F";2566
"2017";20;"M";2707
"2017";20;"F";2477
"2017";21;"M";2607
"2017";21;"F";2419
"2017";22;"M";2507
"2017";22;"F";2424
"2017";23;"M";2700
"2017";23;"F";2508
"2017";24;"M";2630
"2017";24;"F";2663
"2017";25;"M";2593
"2017";25;"F";2701
"2017";26;"M";2878
"2017";26;"F";2735
"2017";27;"M";2799
"2017";27;"F";2978
"2017";28;"M";2987
"2017";28;"F";2978
"2017";29;"M";3070
"2017";29;"F";3107
"2017";30;"M";3080
"2017";30;"F";2989
"2017";31;"M";2953
"2017";31;"F";3100
"2017";32;"M";3005
"2017";32;"F";3277
"2017";33;"M";3205
"2017";33;"F";3109
"2017";34;"M";3144
"2017";34;"F";3113
"2017";35;"M";3268
"2017";35;"F";3143
"2017";36;"M";3101
"2017";36;"F";3295
"2017";37;"M";3102
"2017";37;"F";3200
"2017";38;"M";3164
"2017";38;"F";3082
"2017";39;"M";3114
"2017";39;"F";3131
"2017";40;"M";3087
"2017";40;"F";3088
"2017";41;"M";3212
"2017";41;"F";3270
"2017";42;"M";3321
"2017";42;"F";3405
"2017";43;"M";3429
"2017";43;"F";3558
"2017";44;"M";3580
"2017";44;"F";3551
"2017";45;"M";3500
"2017";45;"F";3425
"2017";46;"M";3462
"2017";46;"F";3499
"2017";47;"M";3506
"2017";47;"F";3455
"2017";48;"M";3657
"2017";48;"F";3552
"2017";49;"M";3416
"2017";49;"F";3620
"2017";50;"M";3548
"2017";50;"F";3605
"2017";51;"M";3674
"2017";51;"F";3686
"2017";52;"M";3615
"2017";52;"F";3784
"2017";53;"M";3690
"2017";53;"F";3692
"2017";54;"M";3516
"2017";54;"F";3665
"2017";55;"M";3691
"2017";55;"F";3580
"2017";56;"M";3630
"2017";56;"F";3705
"2017";57;"M";3574
"2017";57;"F";3693
"2017";58;"M";3533
"2017";58;"F";3637
"2017";59;"M";3532
"2017";59;"F";3640
"2017";60;"M";3473
"2017";60;"F";3724
"2017";61;"M";3471
"2017";61;"F";3540
"2017";62;"M";3466
"2017";62;"F";3671
"2017";63;"M";3610
"2017";63;"F";3701
"2017";64;"M";3525
"2017";64;"F";3608
"2017";65;"M";3292
"2017";65;"F";3635
"2017";66;"M";3415
"2017";66;"F";3609
"2017";67;"M";3365
"2017";67;"F";3695
"2017";68;"M";3259
"2017";68;"F";3426
"2017";69;"M";2998
"2017";69;"F";3271
"2017";70;"M";2593
"2017";70;"F";2908
"2017";71;"M";2362
"2017";71;"F";2660
"2017";72;"M";2031
"2017";72;"F";2366
"2017";73;"M";1736
"2017";73;"F";1860
"2017";74;"M";1561
"2017";74;"F";1874
"2017";75;"M";1513
"2017";75;"F";1938
"2017";76;"M";1478
"2017";76;"F";1955
"2017";77;"M";1508
"2017";77;"F";1885
"2017";78;"M";1392
"2017";78;"F";2023
"2017";79;"M";1366
"2017";79;"F";2018
"2017";80;"M";1320
"2017";80;"F";2044
"2017";81;"M";1245
"2017";81;"F";1999
"2017";82;"M";1213
"2017";82;"F";1917
"2017";83;"M";1074
"2017";83;"F";1789
"2017";84;"M";989
"2017";84;"F";1802
"2017";85;"M";901
"2017";85;"F";1789
"2017";86;"M";828
"2017";86;"F";1549
"2017";87;"M";730
"2017";87;"F";1479
"2017";88;"M";579
"2017";88;"F";1321
"2017";89;"M";551
"2017";89;"F";1174
"2017";90;"M";407
"2017";90;"F";1007
"2017";91;"M";330
"2017";91;"F";892
"2017";92;"M";256
"2017";92;"F";731
"2017";93;"M";137
"2017";93;"F";590
"2017";94;"M";168
"2017";94;"F";423
"2017";95;"M";120
"2017";95;"F";303
"2017";96;"M";44
"2017";96;"F";210
"2017";97;"M";28
"2017";97;"F";135
"2017";98;"M";15
"2017";98;"F";76
"2017";99;"M";18
"2017";99;"F";136
"2018";0;"M";2801
"2018";0;"F";2699
"2018";1;"M";3016
"2018";1;"F";2893
"2018";2;"M";3113
"2018";2;"F";3007
"2018";3;"M";3192
"2018";3;"F";3200
"2018";4;"M";3385
"2018";4;"F";3252
"2018";5;"M";3447
"2018";5;"F";3174
"2018";6;"M";3598
"2018";6;"F";3340
"2018";7;"M";3655
"2018";7;"F";3615
"2018";8;"M";3672
"2018";8;"F";3456
"2018";9;"M";3642
"2018";9;"F";3455
"2018";10;"M";3621
"2018";10;"F";3533
"2018";11;"M";3698
"2018";11;"F";3442
"2018";12;"M";3757
"2018";12;"F";3434
"2018";13;"M";3650
"2018";13;"F";3494
"2018";14;"M";3560
"2018";14;"F";3355
"2018";15;"M";3714
"2018";15;"F";3506
"2018";16;"M";3790
"2018";16;"F";3638
"2018";17;"M";3797
"2018";17;"F";3473
"2018";18;"M";3172
"2018";18;"F";2748
"2018";19;"M";2912
"2018";19;"F";2610
"2018";20;"M";2675
"2018";20;"F";2430
"2018";21;"M";2693
"2018";21;"F";2426
"2018";22;"M";2604
"2018";22;"F";2397
"2018";23;"M";2582
"2018";23;"F";2430
"2018";24;"M";2432
"2018";24;"F";2537
"2018";25;"M";2651
"2018";25;"F";2593
"2018";26;"M";2848
"2018";26;"F";2621
"2018";27;"M";2748
"2018";27;"F";2962
"2018";28;"M";2891
"2018";28;"F";2938
"2018";29;"M";2976
"2018";29;"F";3027
"2018";30;"M";3063
"2018";30;"F";3053
"2018";31;"M";2894
"2018";31;"F";3157
"2018";32;"M";3029
"2018";32;"F";3265
"2018";33;"M";3115
"2018";33;"F";3037
"2018";34;"M";2992
"2018";34;"F";3013
"2018";35;"M";3305
"2018";35;"F";3246
"2018";36;"M";3223
"2018";36;"F";3425
"2018";37;"M";3289
"2018";37;"F";3371
"2018";38;"M";3253
"2018";38;"F";3198
"2018";39;"M";3036
"2018";39;"F";3080
"2018";40;"M";3056
"2018";40;"F";3022
"2018";41;"M";2949
"2018";41;"F";3097
"2018";42;"M";3138
"2018";42;"F";3163
"2018";43;"M";3323
"2018";43;"F";3388
"2018";44;"M";3529
"2018";44;"F";3577
"2018";45;"M";3620
"2018";45;"F";3444
"2018";46;"M";3536
"2018";46;"F";3566
"2018";47;"M";3490
"2018";47;"F";3534
"2018";48;"M";3629
"2018";48;"F";3432
"2018";49;"M";3319
"2018";49;"F";3536
"2018";50;"M";3447
"2018";50;"F";3498
"2018";51;"M";3609
"2018";51;"F";3607
"2018";52;"M";3537
"2018";52;"F";3745
"2018";53;"M";3685
"2018";53;"F";3727
"2018";54;"M";3548
"2018";54;"F";3673
"2018";55;"M";3602
"2018";55;"F";3549
"2018";56;"M";3670
"2018";56;"F";3703
"2018";57;"M";3510
"2018";57;"F";3670
"2018";58;"M";3528
"2018";58;"F";3681
"2018";59;"M";3474
"2018";59;"F";3642
"2018";60;"M";3475
"2018";60;"F";3713
"2018";61;"M";3424
"2018";61;"F";3646
"2018";62;"M";3405
"2018";62;"F";3710
"2018";63;"M";3439
"2018";63;"F";3669
"2018";64;"M";3467
"2018";64;"F";3549
"2018";65;"M";3331
"2018";65;"F";3648
"2018";66;"M";3403
"2018";66;"F";3510
"2018";67;"M";3457
"2018";67;"F";3687
"2018";68;"M";3310
"2018";68;"F";3487
"2018";69;"M";3216
"2018";69;"F";3462
"2018";70;"M";2976
"2018";70;"F";3306
"2018";71;"M";2765
"2018";71;"F";3165
"2018";72;"M";1993
"2018";72;"F";2328
"2018";73;"M";1887
"2018";73;"F";2054
"2018";74;"M";1673
"2018";74;"F";2056
"2018";75;"M";1491
"2018";75;"F";1956
"2018";76;"M";1419
"2018";76;"F";1719
"2018";77;"M";1424
"2018";77;"F";1765
"2018";78;"M";1366
"2018";78;"F";1943
"2018";79;"M";1388
"2018";79;"F";1954
"2018";80;"M";1268
"2018";80;"F";1939
"2018";81;"M";1222
"2018";81;"F";1988
"2018";82;"M";1163
"2018";82;"F";1860
"2018";83;"M";1079
"2018";83;"F";1789
"2018";84;"M";966
"2018";84;"F";1776
"2018";85;"M";942
"2018";85;"F";1781
"2018";86;"M";800
"2018";86;"F";1575
"2018";87;"M";751
